Date,Close,High,Low,Open,Volume
2008-02-21,5932.2001953125,6004.39990234375,5893.60009765625,5893.60009765625,1304872400
2008-02-22,5888.5,5970.89990234375,5863.7998046875,5932.2001953125,1249304500
2008-02-25,5999.5,6011.7001953125,5888.5,5888.5,1211085100
2008-02-26,6087.39990234375,6092.5,5991.60009765625,5999.5,1283573200
2008-02-27,6076.5,6104.5,5989.0,6087.39990234375,1508230000
2008-02-28,5965.7001953125,6090.7998046875,5960.2998046875,6076.5,1555514800
2008-02-29,5884.2998046875,5986.2001953125,5859.2998046875,5965.7001953125,1557177300
2008-03-03,5818.60009765625,5884.2998046875,5770.10009765625,5884.2998046875,1519244300
2008-03-04,5767.7001953125,5872.89990234375,5719.7998046875,5818.60009765625,1555756600
2008-03-05,5853.5,5860.5,5763.89990234375,5767.7001953125,1416583700
2008-03-06,5766.39990234375,5871.10009765625,5753.10009765625,5853.5,1223869700
2008-03-07,5699.89990234375,5766.39990234375,5655.7001953125,5766.39990234375,1553543800
2008-03-10,5629.10009765625,5718.7998046875,5616.60009765625,5699.89990234375,1311044000
2008-03-11,5690.39990234375,5783.39990234375,5629.10009765625,5629.10009765625,1752461600
2008-03-12,5776.39990234375,5812.7001953125,5690.39990234375,5690.39990234375,1421371500
2008-03-13,5692.39990234375,5776.39990234375,5628.89990234375,5776.39990234375,1628702300
2008-03-14,5631.7001953125,5782.0,5595.7998046875,5692.39990234375,1551275000
2008-03-17,5414.39990234375,5631.7001953125,5414.39990234375,5631.7001953125,2058764200
2008-03-18,5605.7998046875,5610.0,5414.39990234375,5414.39990234375,1660294700
2008-03-19,5545.60009765625,5653.60009765625,5524.7998046875,5605.7998046875,2127270700
2008-03-20,5495.2001953125,5545.60009765625,5461.89990234375,5545.60009765625,2137214900
2008-03-25,5689.10009765625,5704.2998046875,5495.2001953125,5495.2001953125,1962218800
2008-03-26,5660.39990234375,5689.10009765625,5639.10009765625,5689.10009765625,1499881500
2008-03-27,5717.5,5735.0,5650.89990234375,5660.39990234375,1419002900
2008-03-28,5692.89990234375,5747.2001953125,5673.7001953125,5717.5,1045046100
2008-03-31,5702.10009765625,5715.10009765625,5585.60009765625,5692.89990234375,1374906100
2008-04-01,5852.60009765625,5865.7998046875,5670.39990234375,5702.10009765625,1473810600
2008-04-02,5915.89990234375,5920.10009765625,5827.2001953125,5852.60009765625,1317727800
2008-04-03,5891.2998046875,5935.2001953125,5864.0,5915.89990234375,1065812900
2008-04-04,5947.10009765625,5948.0,5888.0,5891.2998046875,954743500
2008-04-07,6014.7998046875,6014.7998046875,5947.10009765625,5947.10009765625,946532600
2008-04-08,5990.2001953125,6014.7998046875,5942.2001953125,6014.7998046875,934849000
2008-04-09,5983.89990234375,6015.60009765625,5947.2001953125,5990.2001953125,955804900
2008-04-10,5965.10009765625,6003.2001953125,5881.89990234375,5983.89990234375,1231191200
2008-04-11,5895.5,6016.2998046875,5866.10009765625,5965.10009765625,1228298000
2008-04-14,5831.60009765625,5895.5,5827.0,5895.5,1071624800
2008-04-15,5906.89990234375,5943.2998046875,5831.60009765625,5831.60009765625,1265418200
2008-04-16,6046.2001953125,6046.2001953125,5906.89990234375,5906.89990234375,1274744100
2008-04-17,5980.39990234375,6086.39990234375,5973.89990234375,6046.2001953125,1341988600
2008-04-18,6056.60009765625,6062.10009765625,5974.2998046875,5980.39990234375,1420110900
2008-04-21,6053.0,6089.5,6021.2001953125,6056.5,1173183800
2008-04-22,6034.7001953125,6072.0,6007.5,6053.0,1035231500
2008-04-23,6083.60009765625,6083.60009765625,5978.7998046875,6034.7001953125,1353681300
2008-04-24,6050.7001953125,6083.60009765625,5951.89990234375,6083.60009765625,1145619200
2008-04-25,6091.39990234375,6098.7998046875,6045.5,6050.7001953125,1147801700
2008-04-28,6090.39990234375,6134.5,6083.5,6091.39990234375,781898500
2008-04-29,6089.39990234375,6133.5,6051.60009765625,6090.39990234375,997915900
2008-04-30,6087.2998046875,6120.2998046875,6035.7998046875,6089.39990234375,1156154900
2008-05-01,6087.2998046875,6118.2001953125,6066.0,6087.2998046875,579075100
2008-05-02,6215.5,6223.89990234375,6087.2998046875,6087.2998046875,1199047200
2008-05-06,6215.2998046875,6233.7001953125,6155.89990234375,6215.5,1079620600
2008-05-07,6261.0,6275.0,6214.10009765625,6215.2001953125,1036822500
2008-05-08,6270.7998046875,6273.2998046875,6217.0,6256.5,1054319900
2008-05-09,6204.7001953125,6270.7998046875,6167.60009765625,6270.7998046875,964963800
2008-05-12,6220.7001953125,6251.89990234375,6184.7998046875,6204.7001953125,678570800
2008-05-13,6211.89990234375,6268.10009765625,6142.2998046875,6220.60009765625,1047796100
2008-05-14,6216.0,6253.10009765625,6167.89990234375,6211.89990234375,1161774500
2008-05-15,6251.7998046875,6258.5,6168.7998046875,6216.0,1137169800
2008-05-16,6304.2998046875,6348.60009765625,6251.7998046875,6251.7998046875,1197060400
2008-05-19,6376.5,6377.0,6302.7998046875,6304.2998046875,1110917200
2008-05-20,6191.60009765625,6376.5,6191.60009765625,6376.5,1350917600
2008-05-21,6198.10009765625,6257.2998046875,6183.5,6191.60009765625,1354508100
2008-05-22,6181.60009765625,6226.2001953125,6159.39990234375,6198.10009765625,1551634900
2008-05-23,6087.2998046875,6182.89990234375,6087.2998046875,6181.60009765625,1133052000
2008-05-27,6058.5,6141.7001953125,6048.7001953125,6087.2998046875,1296141700
2008-05-28,6069.60009765625,6122.2001953125,6052.5,6058.5,1344845200
2008-05-29,6068.10009765625,6130.5,6041.10009765625,6069.60009765625,1377029000
2008-05-30,6053.5,6111.60009765625,6044.7001953125,6068.10009765625,1650279300
2008-06-02,6007.60009765625,6060.7998046875,5978.39990234375,6053.5,1276716500
2008-06-03,6057.7001953125,6059.0,5993.2998046875,6007.60009765625,1331720300
2008-06-04,5970.10009765625,6057.7001953125,5933.2998046875,6057.7001953125,1609778100
2008-06-05,5995.2998046875,6005.10009765625,5941.0,5970.10009765625,1435388200
2008-06-06,5906.7998046875,6074.5,5906.5,5995.2998046875,1377027700
2008-06-09,5877.60009765625,5938.5,5869.60009765625,5902.89990234375,1309997000
2008-06-10,5827.2998046875,5873.2001953125,5813.39990234375,5869.7998046875,1327050900
2008-06-11,5723.2998046875,5859.39990234375,5708.2998046875,5847.39990234375,1940035400
2008-06-12,5790.5,5797.7998046875,5719.7998046875,5725.5,1871306800
2008-06-13,5802.7998046875,5818.2998046875,5719.5,5793.7001953125,1353586500
2008-06-16,5794.60009765625,5832.60009765625,5759.60009765625,5802.7998046875,1256900700
2008-06-17,5861.89990234375,5930.2998046875,5794.60009765625,5794.60009765625,1313063800
2008-06-18,5756.89990234375,5861.89990234375,5735.39990234375,5861.89990234375,1316636300
2008-06-19,5708.39990234375,5786.39990234375,5707.2001953125,5756.89990234375,1438710400
2008-06-20,5620.7998046875,5731.89990234375,5597.0,5708.39990234375,1691661700
2008-06-23,5667.2001953125,5679.2001953125,5603.2001953125,5620.7998046875,1288587600
2008-06-24,5634.7001953125,5693.7998046875,5581.60009765625,5667.2001953125,1606101000
2008-06-25,5666.10009765625,5669.60009765625,5634.7001953125,5634.7001953125,1527032700
2008-06-26,5518.2001953125,5666.10009765625,5518.2001953125,5666.10009765625,1603238500
2008-06-27,5530.0,5555.2001953125,5470.89990234375,5518.2001953125,1672463300
2008-06-30,5625.89990234375,5625.89990234375,5520.2001953125,5529.89990234375,1411196700
2008-07-01,5479.89990234375,5625.89990234375,5466.2998046875,5625.89990234375,1766869500
2008-07-02,5426.2998046875,5566.7998046875,5426.2998046875,5479.89990234375,1775171700
2008-07-03,5476.60009765625,5490.60009765625,5358.5,5426.2998046875,1778459100
2008-07-04,5412.7998046875,5490.2001953125,5394.0,5476.60009765625,964763400
2008-07-07,5512.7001953125,5516.39990234375,5400.10009765625,5412.7998046875,1185721300
2008-07-08,5440.5,5512.7001953125,5358.7001953125,5512.7001953125,1556629000
2008-07-09,5529.60009765625,5538.2001953125,5440.5,5440.5,1482113500
2008-07-10,5406.7998046875,5529.60009765625,5392.60009765625,5529.60009765625,1468540900
2008-07-11,5261.60009765625,5461.7998046875,5261.60009765625,5406.7998046875,1686940500
2008-07-14,5300.39990234375,5373.2001953125,5261.60009765625,5261.60009765625,1328602600
2008-07-15,5171.89990234375,5300.39990234375,5119.0,5300.39990234375,2028827300
2008-07-16,5150.60009765625,5210.10009765625,5071.10009765625,5171.89990234375,2107222500
2008-07-17,5286.2998046875,5320.5,5150.60009765625,5150.60009765625,2068339400
2008-07-18,5376.39990234375,5376.39990234375,5216.60009765625,5286.2998046875,2061723500
2008-07-21,5404.2998046875,5445.7998046875,5334.60009765625,5376.39990234375,1609590000
2008-07-22,5364.2001953125,5404.2998046875,5282.7998046875,5404.2998046875,1931906300
2008-07-23,5449.89990234375,5467.2001953125,5364.10009765625,5364.10009765625,2126534100
2008-07-24,5362.2998046875,5463.7001953125,5345.10009765625,5449.89990234375,1729970900
2008-07-25,5352.60009765625,5375.2001953125,5291.39990234375,5362.2998046875,1662768600
2008-07-28,5312.60009765625,5365.7998046875,5308.39990234375,5352.60009765625,1076152400
2008-07-29,5319.2001953125,5354.60009765625,5261.39990234375,5312.60009765625,1507025700
2008-07-30,5420.7001953125,5435.89990234375,5319.2001953125,5319.2001953125,1458308300
2008-07-31,5411.89990234375,5456.10009765625,5371.2998046875,5420.7001953125,1768570800
2008-08-01,5354.7001953125,5411.89990234375,5321.2998046875,5411.89990234375,1341947000
2008-08-04,5320.2001953125,5414.7001953125,5310.2998046875,5354.7001953125,972098300
2008-08-05,5454.5,5454.5,5299.7001953125,5320.2001953125,1655153000
2008-08-06,5486.10009765625,5498.60009765625,5440.10009765625,5454.5,1634412000
2008-08-07,5477.5,5539.2998046875,5450.89990234375,5486.10009765625,1552156300
2008-08-08,5489.2001953125,5507.2001953125,5410.7998046875,5477.5,1416347700
2008-08-11,5541.7998046875,5541.7998046875,5477.7001953125,5489.2001953125,1121815600
2008-08-12,5534.5,5569.2001953125,5491.2998046875,5541.7998046875,1249922700
2008-08-13,5448.60009765625,5534.5,5437.10009765625,5534.5,1399163100
2008-08-14,5497.5,5539.60009765625,5445.60009765625,5448.60009765625,1127815700
2008-08-15,5454.7998046875,5538.7998046875,5432.2001953125,5497.39990234375,964805800
2008-08-18,5450.2001953125,5498.7001953125,5425.2998046875,5454.7998046875,727068400
2008-08-19,5320.39990234375,5450.2001953125,5317.10009765625,5450.2001953125,1162376400
2008-08-20,5371.7998046875,5384.2001953125,5320.39990234375,5320.39990234375,1086011900
2008-08-21,5370.2001953125,5408.0,5311.39990234375,5371.7998046875,1011026700
2008-08-22,5505.60009765625,5505.60009765625,5368.0,5370.2001953125,1024330800
2008-08-26,5470.7001953125,5505.60009765625,5369.2998046875,5505.60009765625,963908000
2008-08-27,5528.2001953125,5540.7998046875,5434.7001953125,5470.7001953125,879705700
2008-08-28,5601.2001953125,5634.0,5496.89990234375,5528.10009765625,1096926400
2008-08-29,5636.60009765625,5649.10009765625,5587.39990234375,5601.2001953125,1109943000
2008-09-01,5602.7998046875,5636.60009765625,5573.7998046875,5636.60009765625,590551600
2008-09-02,5620.7001953125,5646.5,5574.89990234375,5602.7998046875,1346424400
2008-09-03,5499.7001953125,5620.7001953125,5492.10009765625,5620.7001953125,1257405100
2008-09-04,5362.10009765625,5541.7001953125,5362.10009765625,5499.7001953125,1422706900
2008-09-05,5240.7001953125,5362.10009765625,5227.60009765625,5362.10009765625,1653449200
2008-09-08,5446.2998046875,5447.60009765625,5240.7001953125,5240.7001953125,808056600
2008-09-09,5415.60009765625,5524.7998046875,5386.89990234375,5446.2998046875,2008764300
2008-09-10,5366.2001953125,5419.5,5327.7998046875,5415.60009765625,1580677400
2008-09-11,5318.39990234375,5377.89990234375,5258.10009765625,5366.2001953125,1448798000
2008-09-12,5416.7001953125,5416.7001953125,5318.39990234375,5318.39990234375,1375294800
2008-09-15,5204.2001953125,5416.7001953125,5124.89990234375,5416.7001953125,2087491500
2008-09-16,5025.60009765625,5204.2001953125,4961.2001953125,5204.2001953125,2146099200
2008-09-17,4912.39990234375,5124.39990234375,4903.2998046875,5025.60009765625,2146561800
2008-09-18,4880.0,5015.89990234375,4860.7001953125,4912.39990234375,2145521500
2008-09-19,5311.2998046875,5351.2001953125,4857.10009765625,4880.0,2147443000
2008-09-22,5236.2998046875,5339.2998046875,5236.2998046875,5311.2998046875,1294511600
2008-09-23,5136.10009765625,5236.2998046875,5076.2998046875,5236.2998046875,1502159100
2008-09-24,5095.60009765625,5167.39990234375,5087.2998046875,5136.10009765625,1257289700
2008-09-25,5197.0,5211.60009765625,5060.7001953125,5095.60009765625,1427808500
2008-09-26,5088.5,5197.0,5057.2998046875,5197.0,1124378400
2008-09-29,4818.7998046875,5088.5,4818.7998046875,5088.5,1511330500
2008-09-30,4902.5,4953.39990234375,4671.0,4818.7998046875,1767073100
2008-10-01,4959.60009765625,5012.2001953125,4891.5,4902.5,1532944200
2008-10-02,4870.2998046875,5052.0,4862.10009765625,4959.60009765625,1320100800
2008-10-03,4980.2998046875,5003.89990234375,4832.10009765625,4870.2998046875,1565085200
2008-10-06,4589.2001953125,4980.2998046875,4549.7001953125,4980.2998046875,1787422600
2008-10-07,4605.2001953125,4745.0,4517.5,4589.2001953125,2142946900
2008-10-08,4366.7001953125,4654.2001953125,4245.2998046875,4605.2001953125,2146613600
2008-10-09,4313.7998046875,4512.5,4274.39990234375,4366.7001953125,1899237600
2008-10-10,3932.10009765625,4313.7998046875,3874.0,4313.7998046875,2146499000
2008-10-13,4256.89990234375,4256.89990234375,3932.10009765625,3932.10009765625,2075277200
2008-10-14,4394.2001953125,4534.39990234375,4256.89990234375,4256.89990234375,2146346200
2008-10-15,4079.60009765625,4394.2001953125,4052.0,4394.2001953125,1647590200
2008-10-16,3861.39990234375,4079.60009765625,3808.10009765625,4079.60009765625,1996479500
2008-10-17,4063.0,4077.60009765625,3861.300048828125,3861.39990234375,1843477100
2008-10-20,4282.7001953125,4282.7001953125,4063.0,4063.0,1455710000
2008-10-21,4229.7001953125,4347.7001953125,4212.39990234375,4282.7001953125,1277220500
2008-10-22,4040.89990234375,4229.7001953125,4031.800048828125,4229.7001953125,1446139800
2008-10-23,4087.800048828125,4108.39990234375,3927.60009765625,4040.89990234375,1459891500
2008-10-24,3883.39990234375,4087.800048828125,3715.199951171875,4087.800048828125,1831994500
2008-10-27,3852.60009765625,3911.60009765625,3665.199951171875,3883.39990234375,1399046900
2008-10-28,3926.39990234375,4034.0,3847.60009765625,3852.60009765625,1592948500
2008-10-29,4242.5,4242.5,3926.39990234375,3926.39990234375,1667125900
2008-10-30,4291.7001953125,4352.5,4200.2001953125,4242.5,1362674800
2008-10-31,4377.2998046875,4383.89990234375,4195.2001953125,4291.7001953125,1679929300
2008-11-03,4443.2998046875,4443.2998046875,4348.2998046875,4377.2998046875,1234386600
2008-11-04,4639.5,4639.5,4404.2001953125,4443.2998046875,1491548400
2008-11-05,4530.7001953125,4639.5,4495.7001953125,4639.5,1154229400
2008-11-06,4272.39990234375,4530.7001953125,4260.2998046875,4530.7001953125,1680698800
2008-11-07,4365.0,4408.10009765625,4263.7998046875,4272.39990234375,1296014000
2008-11-10,4403.89990234375,4524.89990234375,4365.0,4365.0,1094586600
2008-11-11,4246.7001953125,4403.89990234375,4231.5,4403.89990234375,1320599800
2008-11-12,4182.0,4333.39990234375,4134.5,4246.7001953125,1441079400
2008-11-13,4169.2001953125,4198.7001953125,4079.60009765625,4182.0,1418693100
2008-11-14,4233.0,4342.2998046875,4169.2001953125,4169.2001953125,1228154100
2008-11-17,4132.2001953125,4236.39990234375,4110.7001953125,4233.0,1089892900
2008-11-18,4208.60009765625,4208.60009765625,4033.39990234375,4132.2001953125,1316071900
2008-11-19,4005.699951171875,4213.2001953125,3999.10009765625,4208.60009765625,1387899700
2008-11-20,3875.0,4005.699951171875,3812.199951171875,4005.699951171875,1571801800
2008-11-21,3781.0,3946.699951171875,3734.10009765625,3875.0,1618276800
2008-11-24,4153.0,4153.10009765625,3781.0,3781.0,1635116900
2008-11-25,4171.2998046875,4268.2998046875,4069.300048828125,4153.0,1901669700
2008-11-26,4152.7001953125,4198.7001953125,4050.699951171875,4171.2998046875,1167340700
2008-11-27,4226.10009765625,4241.7001953125,4152.7001953125,4152.7001953125,781558100
2008-11-28,4288.0,4288.0,4192.5,4226.10009765625,941523500
2008-12-01,4065.5,4288.0,4038.5,4288.0,1041732400
2008-12-02,4122.89990234375,4137.10009765625,3973.300048828125,4065.5,1586775900
2008-12-03,4170.0,4190.89990234375,4042.300048828125,4122.89990234375,1201073200
2008-12-04,4163.60009765625,4261.10009765625,4090.0,4170.0,1270801100
2008-12-05,4049.39990234375,4163.60009765625,4002.199951171875,4163.60009765625,1116563100
2008-12-08,4300.10009765625,4318.0,4049.39990234375,4049.39990234375,1243254600
2008-12-09,4381.2998046875,4413.0,4232.60009765625,4300.10009765625,1106828700
2008-12-10,4367.2998046875,4407.10009765625,4330.0,4381.2998046875,1097104600
2008-12-11,4388.7001953125,4430.2998046875,4307.7998046875,4367.2998046875,1054034600
2008-12-12,4280.39990234375,4388.7001953125,4201.89990234375,4388.7001953125,1101084700
2008-12-15,4277.60009765625,4340.7001953125,4238.89990234375,4280.39990234375,871526200
2008-12-16,4309.10009765625,4330.10009765625,4246.10009765625,4277.60009765625,929308900
2008-12-17,4324.2001953125,4341.10009765625,4231.10009765625,4309.10009765625,1135986200
2008-12-18,4330.7001953125,4352.7001953125,4282.60009765625,4324.2001953125,1089176000
2008-12-19,4286.89990234375,4330.7001953125,4200.7001953125,4330.7001953125,1576532200
2008-12-22,4249.2001953125,4305.39990234375,4219.7998046875,4286.89990234375,767254400
2008-12-23,4256.0,4307.10009765625,4244.2001953125,4249.2001953125,607289600
2008-12-24,4216.60009765625,4256.0,4205.2001953125,4256.0,158371000
2008-12-29,4319.39990234375,4326.2998046875,4216.60009765625,4216.60009765625,441106800
2008-12-30,4392.7001953125,4406.10009765625,4319.39990234375,4319.39990234375,430343900
2008-12-31,4434.2001953125,4456.2001953125,4392.7001953125,4392.7001953125,241902200
2009-01-02,4561.7998046875,4561.7998046875,4430.0,4434.2001953125,407295500
2009-01-05,4579.60009765625,4618.10009765625,4520.7998046875,4561.7998046875,836676100
2009-01-06,4638.89990234375,4675.7001953125,4562.0,4579.60009765625,1036086000
2009-01-07,4507.5,4638.89990234375,4478.0,4638.89990234375,1059568400
